Date,Price,Open,High,Low,Vol.,Change %
28-09-2017,29608,29663,29686,29522,8430.0,-0.17
29-09-2017,29557,29604,29671,29526,7790.0,-0.17
03-10-2017,29355,29500,29500,29300,1050.0,-0.68
04-10-2017,29290,29413,29455,29260,310.0,-0.22
05-10-2017,29337,29367,29430,29310,80.0,0.16
06-10-2017,29573,29361,29598,29312,10410.0,0.8
09-10-2017,29732,29698,29772,29664,5830.0,0.54
10-10-2017,29825,29780,29859,29751,7040.0,0.31
11-10-2017,29707,29780,29822,29690,6100.0,-0.4
12-10-2017,29814,29775,29900,29710,6810.0,0.36
13-10-2017,29851,29805,29868,29720,8189.999999999999,0.12
16-10-2017,29854,29839,29955,29813,6200.0,0.01
17-10-2017,29598,29810,29810,29570,7480.0,-0.86
18-10-2017,29568,29647,29677,29522,4730.0,-0.1
19-10-2017,29679,29631,29697,29612,1520.0,0.38
20-10-2017,29554,29572,29637,29535,2640.0,-0.42
23-10-2017,29537,29500,29591,29384,6620.0,-0.06
24-10-2017,29541,29571,29574,29467,6510.0,0.01
25-10-2017,29394,29463,29472,29306,8920.0,-0.5
26-10-2017,29270,29393,29470,29242,8300.0,-0.42
27-10-2017,29318,29250,29340,29209,7350.0,0.16
30-10-2017,29384,29295,29410,29229,6010.0,0.23
31-10-2017,29153,29330,29368,29136,8310.0,-0.79
01-11-2017,29221,29150,29342,29090,8770.0,0.23
02-11-2017,29244,29214,29370,29200,7470.0,0.08
03-11-2017,29088,29253,29280,29069,7070.0,-0.53
06-11-2017,29344,29200,29372,29109,6470.0,0.88
07-11-2017,29437,29318,29470,29316,7340.0,0.32
08-11-2017,29535,29474,29583,29420,6890.0,0.33
09-11-2017,29661,29467,29687,29454,8450.0,0.43
10-11-2017,29491,29625,29696,29466,7660.0,-0.57
13-11-2017,29611,29482,29624,29463,5650.0,0.41
14-11-2017,29622,29502,29662,29427,8740.0,0.04
15-11-2017,29525,29600,29745,29500,7980.0,-0.33
16-11-2017,29503,29501,29536,29445,5560.0,-0.07
17-11-2017,29690,29420,29725,29351,7750.0,0.63
20-11-2017,29370,29646,29725,29344,8000.0,-1.08
21-11-2017,29347,29408,29440,29276,7200.0,-0.08
22-11-2017,29530,29324,29549,29285,6690.0,0.62
23-11-2017,29439,29515,29533,29410,4720.0,-0.31
24-11-2017,29380,29507,29527,29367,4960.0,-0.2
27-11-2017,29497,29430,29533,29410,6580.0,0.4
28-11-2017,29393,29480,29489,29368,6050.0,-0.35
29-11-2017,29223,29438,29457,29200,6740.0,-0.58
30-11-2017,29012,29205,29276,28950,5670.0,-0.72
01-12-2017,29209,29099,29269,29040,890.0,0.68
04-12-2017,29027,29029,29187,29000,50.0,-0.62
05-12-2017,28932,29068,29109,28800,10.0,-0.33
06-12-2017,28967,28960,29046,28931,5830.0,0.12
07-12-2017,28667,28916,28924,28653,7410.0,-1.04
08-12-2017,28533,28650,28650,28471,7470.0,-0.47
11-12-2017,28347,28535,28535,28334,6260.0,-0.65
12-12-2017,28142,28365,28368,28055,7640.0,-0.72
13-12-2017,28195,28200,28254,28102,5280.0,0.19
14-12-2017,28317,28365,28429,28221,6590.0,0.43
15-12-2017,28254,28273,28399,28205,5290.0,-0.22
18-12-2017,28470,28358,28490,28291,4960.0,0.76
19-12-2017,28405,28462,28494,28374,4820.0,-0.23
20-12-2017,28493,28452,28524,28438,5020.0,0.31
21-12-2017,28501,28502,28550,28433,5250.0,0.03
22-12-2017,28653,28484,28666,28465,5380.0,0.53
26-12-2017,28829,28676,28839,28676,3600.0,0.61
27-12-2017,28942,28805,28959,28805,5530.0,0.39
28-12-2017,29012,28970,29078,28910,6110.0,0.24
29-12-2017,29156,29030,29175,28955,6900.0,0.5
01-01-2018,29123,29160,29184,29101,1470.0,-0.11
02-01-2018,29162,29150,29225,29111,5170.0,0.13
03-01-2018,29225,29193,29270,29165,5890.0,0.22
04-01-2018,29230,29187,29245,29061,7360.0,0.02
05-01-2018,29217,29250,29284,29155,5810.0,-0.04
08-01-2018,29261,29193,29299,29165,5640.0,0.15
09-01-2018,29156,29258,29267,29140,6240.0,-0.36
10-01-2018,29324,29135,29430,29121,10080.0,0.58
11-01-2018,29390,29309,29406,29293,6580.0,0.23
12-01-2018,29547,29450,29580,29420,8189.999999999999,0.53
15-01-2018,29752,29600,29779,29600,5500.0,0.69
16-01-2018,29822,29799,29850,29740,7660.0,0.24
17-01-2018,29757,29801,29829,29680,6270.0,-0.22
18-01-2018,29645,29650,29700,29550,6350.0,-0.38
19-01-2018,29755,29601,29780,29595,5570.0,0.37
22-01-2018,29834,29699,29863,29699,7060.0,0.27
23-01-2018,29911,29873,29932,29781,6740.0,0.26
24-01-2018,30249,29935,30291,29916,9180.0,1.13
25-01-2018,30361,30300,30464,30170,7040.0,0.37
29-01-2018,30060,30150,30150,29980,6910.0,-0.99
30-01-2018,30052,29978,30170,29954,8580.0,-0.03
31-01-2018,30117,30069,30167,30052,5950.0,0.22
01-02-2018,30505,30189,30570,30041,1540.0,1.29
02-02-2018,30367,30660,30720,30244,770.0,-0.45
05-02-2018,30262,30420,30420,30222,290.0,-0.35
06-02-2018,30187,30350,30714,30165,11150.0,-0.25
07-02-2018,29995,30223,30250,29972,8270.0,-0.64
08-02-2018,30107,29950,30173,29805,9850.0,0.37
09-02-2018,30009,30055,30102,29891,9130.0,-0.33
12-02-2018,30152,30118,30178,30030,5840.0,0.48
13-02-2018,30218,30200,30250,30102,3230.0,0.22
14-02-2018,30624,30250,30687,30043,11440.0,1.34
15-02-2018,30579,30641,30681,30531,8330.0,-0.15
16-02-2018,30816,30650,30839,30650,9080.0,0.78
19-02-2018,30742,30763,30792,30725,4280.0,-0.24
20-02-2018,30532,30629,30774,30511,9450.0,-0.68
21-02-2018,30476,30451,30539,30387,7870.0,-0.18
22-02-2018,30573,30459,30590,30400,7360.0,0.32
23-02-2018,30509,30501,30525,30427,5680.0,-0.21
26-02-2018,30531,30526,30644,30501,6990.0,0.07
27-02-2018,30295,30540,30610,30272,9750.0,-0.77
28-02-2018,30379,30310,30446,30287,7480.0,0.28
01-03-2018,30165,30320,30320,30119,7910.0,-0.7
02-03-2018,30448,30250,30528,30250,4870.0,0.94
05-03-2018,30352,30460,30548,30341,6150.0,-0.32
06-03-2018,30573,30397,30687,30362,9730.0,0.73
07-03-2018,30474,30650,30650,30394,8200.0,-0.32
08-03-2018,30429,30477,30546,30396,7260.0,-0.15
09-03-2018,30401,30384,30470,30280,9750.0,-0.09
12-03-2018,30332,30403,30427,30267,6410.0,-0.23
13-03-2018,30377,30322,30409,30237,9860.0,0.15
14-03-2018,30405,30420,30546,30356,8370.0,0.09
15-03-2018,30299,30433,30473,30264,7750.0,-0.35
16-03-2018,30224,30255,30349,30145,9010.0,-0.25
19-03-2018,30418,30180,30439,30095,9870.0,0.64
20-03-2018,30263,30351,30356,30185,9260.0,-0.51
21-03-2018,30449,30270,30525,30251,9820.0,0.61
22-03-2018,30493,30530,30615,30465,9250.0,0.14
23-03-2018,30907,30625,30950,30625,10930.0,1.36
26-03-2018,30902,30855,30929,30760,7560.0,-0.02
27-03-2018,30699,30864,30904,30664,10550.0,-0.66
28-03-2018,30521,30775,30775,30500,7550.0,-0.58
29-03-2018,30408,30546,30550,30378,2570.0,-0.37
02-04-2018,30931,30545,30995,30521,1750.0,1.72
03-04-2018,30634,30681,30899,30582,300.0,-0.96
04-04-2018,30722,30765,30970,30550,60.0,0.29
05-04-2018,30476,30650,30700,30350,20.0,-0.8
06-04-2018,30694,30640,30749,30500,11830.0,0.72
09-04-2018,30759,30659,30779,30642,6700.0,0.21
10-04-2018,30900,30701,30936,30675,7420.0,0.46
11-04-2018,31355,30950,31562,30931,13410.0,1.47
12-04-2018,31002,31306,31335,30965,10880.0,-1.13
13-04-2018,31118,31031,31185,30870,8390.0,0.37
16-04-2018,31298,31200,31355,31155,8140.000000000001,0.58
17-04-2018,31383,31272,31396,31190,9240.0,0.27
18-04-2018,31534,31350,31591,31291,8620.0,0.48
19-04-2018,31598,31567,31620,31430,7680.0,0.2
20-04-2018,31432,31522,31564,31396,6400.0,-0.53
23-04-2018,31277,31370,31385,31211,7650.0,-0.49
24-04-2018,31372,31257,31395,31203,7110.0,0.3
25-04-2018,31406,31417,31430,31329,6600.0,0.11
26-04-2018,31252,31332,31372,31183,7400.0,-0.49
27-04-2018,31211,31166,31277,31126,5430.0,-0.13
30-04-2018,31036,31170,31170,30925,9300.0,-0.56
01-05-2018,30929,30950,30971,30865,5120.0,-0.34
02-05-2018,30925,31014,31014,30901,7050.0,-0.01
03-05-2018,31046,30941,31122,30878,8820.0,0.39
04-05-2018,31114,31020,31139,30990,6800.0,0.22
07-05-2018,31258,31150,31310,31150,6740.0,0.46
08-05-2018,31210,31228,31252,31078,8200.0,-0.15
09-05-2018,31309,31250,31375,31163,9170.0,0.32
10-05-2018,31365,31353,31487,31241,9920.0,0.18
11-05-2018,31518,31380,31570,31363,6910.0,0.49
14-05-2018,31504,31450,31579,31384,6240.0,-0.04
15-05-2018,31175,31450,31516,31161,11820.0,-1.04
16-05-2018,30997,31160,31160,30925,8680.0,-0.57
17-05-2018,30978,30976,30995,30851,7910.0,-0.06
18-05-2018,31091,30944,31110,30944,6100.0,0.36
21-05-2018,31112,31040,31127,30912,6770.0,0.07
22-05-2018,31108,31100,31160,30990,6710.0,-0.01
23-05-2018,31183,31125,31389,31095,10470.0,0.24
24-05-2018,31474,31258,31510,31238,8910.0,0.93
25-05-2018,31189,31370,31428,31165,8560.0,-0.91
28-05-2018,30963,31150,31150,30888,7130.0,-0.72
29-05-2018,31188,31050,31325,31025,11200.0,0.73
30-05-2018,31035,31150,31150,30926,8560.0,-0.49
31-05-2018,30831,31066,31113,30785,6310.0,-0.66
01-06-2018,30546,30704,30777,30500,1050.0,-0.92
04-06-2018,30685,30700,30704,30540,50.0,0.46
05-06-2018,30637,30670,30680,30600,20.0,-0.16
06-06-2018,30861,30981,31024,30840,6270.0,0.73
07-06-2018,31193,30950,31216,30943,8320.0,1.08
08-06-2018,31215,31153,31334,31060,6710.0,0.07
11-06-2018,31216,31186,31260,31075,6220.0,0.0
12-06-2018,31156,31173,31208,31075,6340.0,-0.19
13-06-2018,31143,31141,31187,31107,4000.0,-0.04
14-06-2018,31377,31192,31418,31192,8680.0,0.75
15-06-2018,31010,31393,31424,30958,11930.0,-1.17
18-06-2018,30974,30975,31026,30929,5980.0,-0.12
19-06-2018,30891,31035,31098,30875,8650.0,-0.27
20-06-2018,30781,30870,30885,30757,5680.0,-0.36
21-06-2018,30616,30750,30750,30515,8100.0,-0.54
22-06-2018,30610,30567,30656,30551,5740.0,-0.02
25-06-2018,30657,30655,30738,30621,5020.0,0.15
26-06-2018,30554,30628,30641,30452,7400.0,-0.34
27-06-2018,30695,30530,30720,30516,7860.0,0.46
28-06-2018,30508,30669,30689,30475,6580.0,-0.61
29-06-2018,30432,30460,30505,30356,7640.0,-0.25
02-07-2018,30289,30399,30518,30270,7100.0,-0.47
03-07-2018,30493,30321,30573,30244,8760.0,0.67
04-07-2018,30614,30561,30650,30531,4970.0,0.4
05-07-2018,30650,30617,30718,30545,6090.0,0.12
06-07-2018,30560,30737,30737,30546,4710.0,-0.29
09-07-2018,30617,30611,30778,30600,6680.0,0.19
10-07-2018,30528,30650,30655,30404,7190.0,-0.29
11-07-2018,30310,30479,30515,30291,5490.0,-0.71
12-07-2018,30147,30240,30290,30137,6410.0,-0.54
13-07-2018,30105,30146,30183,30014,6460.0,-0.14
16-07-2018,30080,30177,30225,30060,4810.0,-0.08
17-07-2018,29729,30019,30087,29701,8380.0,-1.17
18-07-2018,29766,29751,29780,29638,7030.0,0.12
19-07-2018,29885,29800,29945,29658,7320.0,0.4
20-07-2018,29920,29800,29960,29733,5600.0,0.12
23-07-2018,29872,29921,29984,29825,6580.0,-0.16
24-07-2018,29863,29845,29932,29731,6920.0,-0.03
25-07-2018,29915,29811,29988,29791,7270.0,0.17
26-07-2018,29788,29841,29904,29771,6160.0,-0.42
27-07-2018,29780,29750,29825,29652,7370.0,-0.03
30-07-2018,29745,29705,29792,29687,4540.0,-0.12
31-07-2018,29653,29705,29726,29565,5420.0,-0.31
01-08-2018,29422,29615,29670,29369,620.0,-0.78
02-08-2018,29487,29480,29565,29451,130.0,0.22
03-08-2018,29486,29411,29900,29400,10.0,0.0
06-08-2018,29629,29690,29697,29610,4240.0,0.48
07-08-2018,29597,29668,29734,29585,5900.0,-0.11
08-08-2018,29610,29626,29694,29546,6900.0,0.04
09-08-2018,29668,29640,29734,29585,5710.0,0.2
10-08-2018,29783,29696,29815,29602,7340.0,0.39
13-08-2018,29725,29826,29893,29705,8960.0,-0.19
14-08-2018,29735,29700,29817,29640,6150.0,0.03
16-08-2018,29330,29600,29600,29283,10980.0,-1.36
17-08-2018,29349,29330,29451,29268,6590.0,0.06
20-08-2018,29497,29465,29525,29423,5910.0,0.5
21-08-2018,29605,29548,29627,29501,6880.0,0.37
22-08-2018,29678,29700,29795,29636,4740.0,0.25
23-08-2018,29608,29628,29680,29540,7260.0,-0.24
24-08-2018,29903,29600,29967,29570,9850.0,1.0
27-08-2018,30002,29910,30081,29883,6680.0,0.33
28-08-2018,30024,30055,30210,30001,9000.0,0.07
29-08-2018,30188,30004,30200,30003,7960.0,0.55
30-08-2018,30170,30151,30316,30110,9350.0,-0.06
31-08-2018,30129,30294,30359,30110,10130.0,-0.14
03-09-2018,30327,30100,30347,30070,6780.0,0.66
04-09-2018,30178,30265,30298,30137,9610.0,-0.49
05-09-2018,30315,30219,30437,30219,8710.0,0.45
06-09-2018,30547,30400,30700,30400,12750.0,0.77
07-09-2018,30494,30544,30544,30385,8840.0,-0.17
10-09-2018,30715,30569,30729,30495,8720.0,0.72
11-09-2018,30717,30630,30738,30535,9950.0,0.01
12-09-2018,30651,30721,30765,30410,13760.0,-0.21
13-09-2018,30450,30604,30679,30424,5370.0,-0.66
14-09-2018,30436,30533,30637,30370,10630.0,-0.05
17-09-2018,30776,30558,30800,30558,11690.0,1.12
18-09-2018,30793,30707,30928,30644,9410.0,0.06
19-09-2018,30627,30716,30928,30613,11310.0,-0.54
20-09-2018,30599,30600,30670,30562,3930.0,-0.09
21-09-2018,30582,30700,30904,30485,13380.0,-0.06
24-09-2018,30842,30613,30892,30595,9000.0,0.85
25-09-2018,30819,30797,30847,30730,8810.0,-0.07
26-09-2018,30593,30800,30810,30567,10010.0,-0.73
27-09-2018,30324,30635,30665,30300,10220.0,-0.88
28-09-2018,30481,30328,30520,30220,7800.0,0.52
01-10-2018,30592,30501,30694,30370,860.0,0.36
03-10-2018,31009,31350,31350,30840,100.0,1.36
04-10-2018,31130,31053,31180,31000,30.0,0.39
05-10-2018,31154,30950,31429,30925,10.0,0.08
08-10-2018,31220,31531,31531,31202,9590.0,0.21
09-10-2018,31283,31305,31400,31231,7150.0,0.2
10-10-2018,31381,31366,31395,31267,6280.0,0.31
11-10-2018,31991,31447,32014,31431,14880.0,1.94
12-10-2018,31846,31898,31898,31730,8340.0,-0.45
15-10-2018,32066,31900,32311,31831,12860.0,0.69
16-10-2018,31868,32072,32160,31851,9900.0,-0.62
17-10-2018,31861,31834,32020,31783,8240.0,-0.02
18-10-2018,32072,31937,32097,31826,4790.0,0.66
19-10-2018,31902,32047,32047,31863,6920.0,-0.53
22-10-2018,31894,31880,31916,31800,6470.0,-0.03
23-10-2018,32064,31965,32280,31958,13040.0,0.53
24-10-2018,31913,31970,32029,31785,10650.0,-0.47
25-10-2018,31861,32114,32114,31841,11680.0,-0.16
26-10-2018,31937,31964,32213,31901,15770.0,0.24
29-10-2018,31888,31903,32020,31846,7510.0,-0.15
30-10-2018,31837,31919,31939,31760,8860.0,-0.16
31-10-2018,31748,31851,31899,31711,9790.0,-0.28
01-11-2018,31892,31787,31938,31745,9540.0,0.45
02-11-2018,31750,31821,31835,31600,12460.0,-0.45
05-11-2018,31702,31736,31835,31681,7120.0,-0.15
06-11-2018,31646,31718,31876,31632,7650.0,-0.18
07-11-2018,31589,31687,31687,31551,1710.0,-0.18
08-11-2018,31406,31501,31501,31212,4910.0,-0.58
09-11-2018,31016,31310,31372,30942,7950.0,-1.24
12-11-2018,31001,31100,31169,30969,6430.0,-0.05
13-11-2018,30769,30909,30919,30751,7160.0,-0.75
14-11-2018,30822,30704,30846,30605,8000.0,0.17
15-11-2018,30821,30924,30937,30720,7280.0,0.0
16-11-2018,31007,30845,31147,30810,8580.0,0.6
19-11-2018,30879,31010,31040,30765,8240.0,-0.41
20-11-2018,30814,30787,30990,30758,7040.0,-0.21
21-11-2018,30825,30775,30895,30725,7090.0,0.04
22-11-2018,30609,30855,30880,30568,7460.0,-0.7
23-11-2018,30495,30540,30548,30412,3370.0,-0.37
26-11-2018,30547,30471,30661,30445,7620.0,0.17
27-11-2018,30402,30563,30630,30365,8130.000000000001,-0.47
28-11-2018,30434,30365,30578,30250,9020.0,0.11
29-11-2018,30204,30338,30339,30155,8119.999999999999,-0.76
30-11-2018,30240,30195,30358,30107,8950.0,0.12
03-12-2018,30748,30392,30853,30392,430.0,1.68
04-12-2018,30952,30786,31019,30751,40.0,0.66
05-12-2018,30847,30901,30901,30810,10.0,-0.34
06-12-2018,31089,31150,31296,31062,10330.0,0.78
07-12-2018,31595,31071,32021,31024,12370.0,1.63
10-12-2018,32028,31647,32118,31530,12290.0,1.37
11-12-2018,31935,31949,31988,31740,9650.0,-0.29
12-12-2018,31732,31817,31838,31692,8140.000000000001,-0.64
13-12-2018,31527,31636,31698,31486,8060.000000000001,-0.65
14-12-2018,31553,31568,31641,31503,7610.0,0.08
17-12-2018,31630,31496,31659,31411,6650.0,0.24
18-12-2018,31163,31530,31563,31134,12480.0,-1.48
19-12-2018,31227,31100,31344,31064,9950.0,0.21
20-12-2018,31311,31159,31343,31002,13630.0,0.27
21-12-2018,31193,31244,31387,31148,9680.0,-0.38
24-12-2018,31460,31300,31470,31270,8880.0,0.86
26-12-2018,31559,31470,31740,31470,10270.0,0.31
27-12-2018,31713,31500,31768,31500,8760.0,0.49
28-12-2018,31598,31665,31734,31585,10040.0,-0.36
31-12-2018,31391,31571,31595,31300,9800.0,-0.66
01-01-2019,31422,31409,31461,31357,2070.0,0.1
02-01-2019,31610,31421,31704,31369,10090.0,0.6
03-01-2019,31789,31700,31938,31681,11910.0,0.57
04-01-2019,31456,31879,31879,31441,12110.0,-1.05
07-01-2019,31648,31529,31758,31448,11130.0,0.61
08-01-2019,31741,31618,31760,31565,10080.0,0.29
09-01-2019,32001,31633,32023,31633,11630.0,0.82
10-01-2019,31880,32048,32135,31853,10610.0,-0.38
11-01-2019,31928,31953,32076,31895,9140.0,0.15
14-01-2019,32141,31989,32220,31975,9970.0,0.67
15-01-2019,32180,32130,32277,32110,10510.0,0.12
16-01-2019,32286,32198,32307,32110,9480.0,0.33
17-01-2019,32268,32290,32390,32205,9320.0,-0.06
18-01-2019,32091,32276,32319,32055,9500.0,-0.55
21-01-2019,32043,32044,32195,31985,7050.0,-0.15
22-01-2019,32160,31998,32194,31957,8660.0,0.37
23-01-2019,32140,32159,32217,32057,7910.0,-0.06
24-01-2019,32013,32138,32151,31981,7950.0,-0.4
25-01-2019,32343,32032,32382,32009,9490.0,1.03
28-01-2019,32547,32340,32589,32340,7370.0,0.63
29-01-2019,32900,32545,32939,32545,10570.0,1.08
30-01-2019,32899,32918,32989,32827,8640.0,0.0
31-01-2019,33056,32988,33272,32925,8250.0,0.48
01-02-2019,33405,33057,33464,32953,1740.0,1.06
04-02-2019,33339,33750,33750,33180,110.0,-0.2
05-02-2019,33245,33400,33449,33081,20.0,-0.28
06-02-2019,33327,33360,33445,33292,7080.0,0.25
07-02-2019,33169,33285,33285,33035,9990.0,-0.47
08-02-2019,33242,33199,33258,33011,8690.0,0.22
11-02-2019,33046,33200,33200,32908,8750.0,-0.59
12-02-2019,32851,32995,33075,32813,8530.0,-0.59
13-02-2019,33011,32854,33145,32805,8410.0,0.49
14-02-2019,33079,32950,33107,32874,9130.0,0.21
15-02-2019,33384,33140,33410,33140,8920.0,0.92
18-02-2019,33608,33450,33625,33450,6500.0,0.67
19-02-2019,33899,33650,33918,33581,10730.0,0.87
20-02-2019,33870,33943,34031,33833,10320.0,-0.09
21-02-2019,33449,33780,33799,33417,18190.0,-1.24
22-02-2019,33517,33448,33560,33330,11520.0,0.2
25-02-2019,33300,33511,33539,33277,8860.0,-0.65
26-02-2019,33367,33450,33598,33334,10150.0,0.2
27-02-2019,33286,33461,33617,33242,11420.0,-0.24
28-02-2019,32981,33320,33385,32966,13870.0,-0.92
01-03-2019,32640,32950,33007,32600,14860.0,-1.03
04-03-2019,32370,32550,32550,32255,7210.0,-0.83
05-03-2019,32083,32409,32428,32070,12630.0,-0.89
06-03-2019,31948,32170,32298,31871,15840.0,-0.42
07-03-2019,31934,31931,31965,31777,14280.0,-0.04
08-03-2019,32167,31970,32227,31940,12380.0,0.73
11-03-2019,31896,32124,32154,31875,11060.0,-0.84
12-03-2019,32000,31984,32043,31870,10240.0,0.33
13-03-2019,32207,32050,32319,32050,12520.0,0.65
14-03-2019,31808,32153,32192,31781,13350.0,-1.24
15-03-2019,31826,31886,31940,31742,10690.0,0.06
18-03-2019,31652,31750,31750,31553,10410.0,-0.55
19-03-2019,31960,31725,32006,31657,11510.0,0.97
20-03-2019,31697,31907,31939,31665,12300.0,-0.82
21-03-2019,31819,31911,32038,31767,6070.0,0.38
22-03-2019,32140,31852,32165,31620,14790.0,1.01
25-03-2019,32224,32150,32246,32072,9840.0,0.26
26-03-2019,32104,32180,32204,32015,10440.0,-0.37
27-03-2019,32016,32150,32180,31986,13050.0,-0.27
28-03-2019,31607,32000,32038,31576,13210.0,-1.28
29-03-2019,31734,31588,31819,31500,8680.0,0.4
01-04-2019,31526,31695,31710,31510,1130.0,-0.66
02-04-2019,31490,31547,32430,31450,70.0,-0.11
03-04-2019,31489,31462,31539,31402,30.0,0.0
04-04-2019,31492,31471,31501,31471,10.0,0.01
05-04-2019,31729,31600,31865,31600,10.0,0.75
08-04-2019,32186,31900,32287,31900,9520.0,1.44
09-04-2019,32201,32225,32274,32121,9910.0,0.05
10-04-2019,32281,32161,32293,32086,10140.0,0.25
11-04-2019,31750,32232,32232,31734,13290.0,-1.64
12-04-2019,31862,31838,31980,31805,9290.0,0.35
15-04-2019,31856,31800,31874,31680,8109.999999999999,-0.02
16-04-2019,31548,31800,31865,31523,12400.0,-0.97
17-04-2019,31480,31648,31648,31453,4870.0,-0.22
18-04-2019,31463,31450,31616,31403,10010.0,-0.05
22-04-2019,31596,31550,31780,31550,8650.0,0.42
23-04-2019,31562,31606,31640,31450,10930.0,-0.11
24-04-2019,31818,31500,31838,31499,9210.0,0.81
25-04-2019,31911,31786,32025,31704,10580.0,0.29
26-04-2019,31939,31980,31996,31758,10410.0,0.09
30-04-2019,31756,31909,31909,31706,11060.0,-0.57
01-05-2019,31740,31713,31764,31655,5400.0,-0.05
02-05-2019,31345,31681,31681,31250,12940.0,-1.24
03-05-2019,31447,31331,31475,31240,10870.0,0.33
06-05-2019,31563,31500,31650,31471,10050.0,0.37
07-05-2019,31729,31585,31745,31517,9360.0,0.53
08-05-2019,31685,31750,31925,31660,11160.0,-0.14
09-05-2019,31916,31713,32050,31708,13550.0,0.73
10-05-2019,31904,31906,32003,31782,10520.0,-0.04
13-05-2019,32498,31987,32538,31862,16390.0,1.86
14-05-2019,32241,32450,32454,32231,11400.0,-0.79
15-05-2019,32259,32320,32419,32150,11670.0,0.06
16-05-2019,31976,32162,32309,31911,12030.0,-0.88
17-05-2019,31791,31981,32021,31755,12110.0,-0.58
20-05-2019,31537,31679,31679,31376,11140.0,-0.8
21-05-2019,31416,31480,31524,31376,9620.0,-0.38
22-05-2019,31422,31440,31538,31391,7560.0,0.02
23-05-2019,31667,31347,31735,31232,10280.0,0.78
24-05-2019,31530,31646,31680,31483,7190.0,-0.43
27-05-2019,31613,31555,31695,31555,7070.0,0.26
28-05-2019,31540,31621,31693,31485,9240.0,-0.23
29-05-2019,31733,31634,31845,31622,10130.0,0.61
30-05-2019,31809,31560,31884,31534,9550.0,0.24
31-05-2019,32098,31821,32124,31821,5500.0,0.91
03-06-2019,32404,32207,32450,32162,400.0,0.95
04-06-2019,32482,32374,32596,32299,30.0,0.24
05-06-2019,32700,32700,32700,32700,0.0,0.67
06-06-2019,32800,32688,32834,32688,8060.000000000001,0.31
07-06-2019,32936,32721,33040,32672,13810.0,0.41
10-06-2019,32660,32850,32850,32630,7920.0,-0.84
11-06-2019,32632,32692,32705,32486,9400.0,-0.09
12-06-2019,32745,32674,32848,32674,10410.0,0.35
13-06-2019,32959,32758,32980,32726,11160.0,0.65
14-06-2019,33045,32980,33344,32980,16800.0,0.26
17-06-2019,33021,33059,33140,32886,12250.0,-0.07
18-06-2019,33024,33045,33258,32915,18140.0,0.01
19-06-2019,33079,32985,33115,32971,11190.0,0.17
20-06-2019,34026,33340,34068,33340,22730.0,2.86
21-06-2019,34167,34070,34468,33900,22920.0,0.41
24-06-2019,34441,34290,34475,34254,14780.0,0.8
25-06-2019,34556,34490,34893,34396,26630.0,0.33
26-06-2019,34387,34465,34465,34176,18940.0,-0.49
27-06-2019,34175,34333,34333,34030,12760.0,-0.62
28-06-2019,34206,34484,34484,34152,15200.0,0.09
01-07-2019,33643,34138,34138,33620,18750.0,-1.65
02-07-2019,34042,33691,34070,33691,13970.0,1.19
03-07-2019,34246,34280,34499,34188,18300.0,0.6
04-07-2019,34217,34300,34315,34125,12110.0,-0.08
05-07-2019,34583,34250,35100,34205,42520.0,1.07
08-07-2019,34579,34550,34828,34510,15270.0,-0.01
09-07-2019,34582,34525,34626,34340,17010.0,0.01
10-07-2019,34839,34532,34885,34370,20290.0,0.74
11-07-2019,34701,34939,35145,34675,20840.0,-0.4
12-07-2019,34905,34742,34950,34708,16230.0,0.59
15-07-2019,34882,34897,34969,34768,13910.0,-0.07
16-07-2019,34812,34883,34946,34710,20540.0,-0.2
17-07-2019,35090,34787,35139,34682,17500.0,0.8
18-07-2019,35156,35050,35191,34880,17460.0,0.19
19-07-2019,35036,35321,35409,35000,17760.0,-0.34
22-07-2019,35132,35109,35206,35050,8960.0,0.27
23-07-2019,35021,35000,35150,34886,12590.0,-0.32
24-07-2019,35027,35049,35094,34925,10480.0,0.02
25-07-2019,34817,35000,35117,34780,13430.0,-0.6
26-07-2019,34773,34819,34976,34723,10050.0,-0.13
29-07-2019,34709,34750,34830,34670,9330.0,-0.18
30-07-2019,34529,34704,34773,34291,15640.0,-0.52
31-07-2019,34517,34543,34666,34415,8940.0,-0.03
01-08-2019,34916,34297,35141,34265,2280.0,1.16
02-08-2019,35577,34997,35644,34947,480.0,1.89
05-08-2019,36511,36192,36540,36020,570.0,2.63
06-08-2019,37497,37327,37530,36921,17110.0,2.7
07-08-2019,38218,37830,38488,37613,25090.0,1.92
08-08-2019,37757,37994,38090,37624,15110.0,-1.21
09-08-2019,37992,37976,38148,37815,13010.0,0.62
12-08-2019,38241,38257,38349,38152,5250.0,0.66
13-08-2019,37775,38449,38666,37344,23670.0,-1.22
14-08-2019,38163,37788,38340,37693,18590.0,1.03
16-08-2019,37938,38143,38220,37705,14760.0,-0.59
19-08-2019,37823,37737,37888,37605,15660.0,-0.3
20-08-2019,38004,37750,38077,37678,15150.0,0.48
21-08-2019,37993,37903,38041,37814,12260.0,-0.03
22-08-2019,38165,37950,38220,37916,14090.0,0.45
23-08-2019,38765,38052,38821,37960,19260.0,1.57
26-08-2019,38828,39134,39340,38800,19720.0,0.16
27-08-2019,39044,38797,39084,38713,16110.0,0.56
28-08-2019,39165,38947,39290,38861,15770.0,0.31
29-08-2019,38803,39180,39425,38675,19970.0,-0.92
