Date,Price,Open,High,Low,Vol.,Change %
27-09-2017,39732,39843,40025,39650,13950.0,-0.31
28-09-2017,39750,39734,39826,39551,13100.0,0.05
29-09-2017,39457,39736,39864,39309,13770.0,-0.74
03-10-2017,39328,39314,39400,39255,7960.0,-0.33
04-10-2017,39086,39456,39626,39000,15750.0,-0.62
05-10-2017,39172,39049,39320,39005,11750.0,0.22
06-10-2017,39596,39140,39828,38710,26120.0,1.08
09-10-2017,39940,39939,39999,39782,10390.0,0.87
10-10-2017,40327,39980,40440,39980,14100.0,0.97
11-10-2017,40129,40207,40308,40085,8670.0,-0.49
12-10-2017,40352,40300,40425,40125,10720.0,0.56
13-10-2017,40399,40312,40479,40155,12290.0,0.12
16-10-2017,40341,40404,40632,40305,9380.0,-0.14
17-10-2017,39769,40248,40248,39727,14420.0,-1.42
18-10-2017,39767,39866,39928,39624,8740.0,-0.01
19-10-2017,39846,39715,39883,39632,2170.0,0.2
20-10-2017,39877,39955,40244,39665,9360.0,0.08
23-10-2017,39910,39750,39990,39476,14050.0,0.08
24-10-2017,39722,39973,40040,39660,12770.0,-0.47
25-10-2017,39484,39626,39700,39356,14340.0,-0.6
26-10-2017,39272,39560,39670,39231,13370.0,-0.54
27-10-2017,39149,39248,39293,38925,16510.0,-0.31
30-10-2017,39265,39124,39362,38955,10360.0,0.3
31-10-2017,38818,39291,39330,38688,14050.0,-1.14
01-11-2017,39700,38814,39799,38797,21370.0,2.27
02-11-2017,39614,39724,39900,39467,14380.0,-0.22
03-11-2017,39048,39669,39780,38976,15350.0,-1.43
06-11-2017,39895,39133,39945,39124,15460.0,2.17
07-11-2017,39594,39713,40034,39544,16120.000000000002,-0.75
08-11-2017,39888,39650,40100,39583,14960.0,0.74
09-11-2017,39641,39750,39900,39455,14830.0,-0.62
10-11-2017,39507,39657,39965,39319,14490.0,-0.34
13-11-2017,39912,39551,39939,39445,13150.0,1.03
14-11-2017,39838,39815,39978,39530,14170.0,-0.19
15-11-2017,39711,39753,40080,39650,15410.0,-0.32
16-11-2017,39799,39702,39860,39583,10260.0,0.22
17-11-2017,40013,39700,40208,39520,13390.0,0.54
20-11-2017,39261,40051,40051,39200,19470.0,-1.88
21-11-2017,39300,39299,39486,39210,11570.0,0.1
22-11-2017,39569,39280,39617,39246,10700.0,0.68
23-11-2017,39392,39541,39569,39360,6090.0,-0.45
24-11-2017,39241,39495,39570,39162,9190.0,-0.38
27-11-2017,39266,39426,39494,39155,10920.0,0.06
28-11-2017,38619,39274,39274,38555,16250.0,-1.65
29-11-2017,37948,38716,38748,37855,14280.0,-1.74
30-11-2017,37532,37521,38098,37422,15920.0,-1.1
01-12-2017,37582,37724,37970,37300,3590.0,0.13
04-12-2017,37494,37615,37836,37430,150000.0,-0.23
05-12-2017,37037,37565,37565,36939,80000.0,-1.22
06-12-2017,37444,37701,37850,37415,13580.0,1.1
07-12-2017,37036,37469,37474,36992,15540.0,-1.09
08-12-2017,37055,37000,37205,36872,13480.0,0.05
11-12-2017,36933,37081,37164,36880,10580.0,-0.33
12-12-2017,36729,36949,37034,36672,14460.0,-0.55
13-12-2017,36967,36776,37020,36701,10570.0,0.65
14-12-2017,37054,37299,37548,36917,14540.0,0.24
15-12-2017,37205,37054,37368,36940,12010.0,0.41
18-12-2017,37541,37340,37569,37276,12140.0,0.9
19-12-2017,37392,37537,37624,37313,11150.0,-0.4
20-12-2017,37646,37464,37740,37408,11520.0,0.68
21-12-2017,37530,37626,37676,37365,10500.0,-0.31
22-12-2017,37954,37470,38058,37450,12220.0,1.13
26-12-2017,38294,37980,38333,37980,10790.0,0.9
27-12-2017,38673,38254,38738,38253,13970.0,0.99
28-12-2017,38906,38756,38950,38515,15390.0,0.6
29-12-2017,39237,38768,39313,38754,12990.0,0.85
01-01-2018,39176,39089,39234,39070,1760.0,-0.16
02-01-2018,39180,39175,39285,38978,12750.0,0.01
03-01-2018,39300,39071,39340,38955,13350.0,0.31
04-01-2018,39276,39110,39372,38900,16860.0,-0.06
05-01-2018,39253,39190,39350,39030,12980.0,-0.06
08-01-2018,39043,39245,39245,38920,11950.0,-0.53
09-01-2018,38845,39099,39129,38804,11350.0,-0.51
10-01-2018,38992,38802,39300,38742,17470.0,0.38
11-01-2018,38939,38992,39031,38666,12100.0,-0.14
12-01-2018,39063,39045,39219,38882,13120.0,0.32
15-01-2018,39570,39325,39660,39325,9950.0,1.3
16-01-2018,39420,39626,39693,38573,17210.0,-0.38
17-01-2018,39201,39420,39487,39058,13890.0,-0.56
18-01-2018,38917,39125,39167,38859,11760.0,-0.72
19-01-2018,38969,38900,39290,38883,8730.0,0.13
22-01-2018,38979,38883,39145,38800,9940.0,0.03
23-01-2018,38733,39043,39086,38402,15800.0,-0.63
24-01-2018,39707,38850,39775,38850,19990.0,2.51
25-01-2018,39960,39799,40180,39660,16040.0,0.64
29-01-2018,39141,39850,39850,39079,12770.0,-2.05
30-01-2018,39123,39096,39450,39020,11800.0,-0.05
31-01-2018,39319,39209,39382,39139,10040.0,0.5
01-02-2018,39309,39386,39580,39225,16800.0,-0.03
02-02-2018,38651,39460,39615,38475,21720.0,-1.67
05-02-2018,38553,38480,38863,38408,13600.0,-0.25
06-02-2018,38338,38712,39114,38310,17420.0,-0.56
07-02-2018,37863,38502,38588,37687,17110.0,-1.24
08-02-2018,38000,37650,38138,37591,15590.0,0.36
09-02-2018,37578,37910,38012,37540,14940.0,-1.11
12-02-2018,38268,37785,38300,37785,13640.0,1.84
13-02-2018,38245,38339,38347,37944,8280.0,-0.06
14-02-2018,38672,38265,38765,37777,20930.0,1.12
15-02-2018,38509,38700,38840,38180,15850.0,-0.42
16-02-2018,38665,38693,38870,38571,14340.0,0.41
19-02-2018,38553,38557,38669,38485,6400.0,-0.29
20-02-2018,38389,38500,38716,38231,14950.0,-0.43
21-02-2018,38640,38247,38677,38087,16940.0,0.65
22-02-2018,38695,38467,38770,38250,16329.999999999998,0.14
23-02-2018,38403,38550,38579,38353,11420.0,-0.75
26-02-2018,38508,38576,38725,38275,14200.0,0.27
27-02-2018,38172,38559,38624,38072,18490.0,-0.87
28-02-2018,38246,38060,38345,38060,14420.0,0.19
01-03-2018,38041,38051,38155,37800,3710.0,-0.54
02-03-2018,38335,38379,38599,37450,340000.0,0.77
05-03-2018,38074,38460,38541,38058,210000.0,-0.68
06-03-2018,39281,38680,39499,38640,19640.0,3.17
07-03-2018,38712,39264,39282,38640,18410.0,-1.45
08-03-2018,38759,38775,38888,38650,11860.0,0.12
09-03-2018,38947,38633,39143,38550,19410.0,0.49
12-03-2018,38755,38925,38925,38655,11380.0,-0.49
13-03-2018,38821,38718,38945,38620,13280.0,0.17
14-03-2018,38757,38930,39076,38735,12020.0,-0.16
15-03-2018,38587,38852,38852,38450,13220.0,-0.44
16-03-2018,38358,38511,38700,38171,14730.0,-0.59
19-03-2018,38520,38294,38550,38201,11490.0,0.42
20-03-2018,38216,38449,38480,38101,11480.0,-0.79
21-03-2018,38690,38350,38825,38234,18490.0,1.24
22-03-2018,38577,38785,38933,38503,14210.0,-0.29
23-03-2018,38874,38675,38989,38675,15160.0,0.77
26-03-2018,38955,38844,39181,38737,12510.0,0.21
27-03-2018,38664,39076,39138,38584,15040.0,-0.75
28-03-2018,38308,38660,38732,38270,14900.0,-0.92
29-03-2018,38322,38295,38369,38180,5940.0,0.04
02-04-2018,39030,38378,39054,38378,19340.0,1.85
03-04-2018,38417,38818,38847,38339,19550.0,-1.57
04-04-2018,38212,38485,38709,38132,21880.0,-0.53
05-04-2018,38226,38135,38299,37940,16480.0,0.04
06-04-2018,38235,38290,38463,38093,20450.0,0.02
09-04-2018,38545,38359,38572,38191,12850.0,0.81
10-04-2018,38720,38416,38834,38382,13090.0,0.45
11-04-2018,39181,38730,39459,38711,23220.0,1.19
12-04-2018,38668,39049,39114,38640,15690.0,-1.31
13-04-2018,38927,38817,39040,38570,12800.0,0.67
16-04-2018,39102,39039,39290,38855,11940.0,0.45
17-04-2018,39360,39065,39418,39021,16540.0,0.66
18-04-2018,40365,39321,40439,39291,22630.0,2.55
19-04-2018,40635,40391,40769,40188,21160.0,0.67
20-04-2018,40479,40452,40560,40156,11440.0,-0.38
23-04-2018,39515,40287,40345,39480,18230.0,-2.38
24-04-2018,39586,39510,39675,39301,10860.0,0.18
25-04-2018,39490,39655,39684,39420,9670.0,-0.24
26-04-2018,39343,39436,39487,39130,11010.0,-0.37
27-04-2018,39004,39244,39310,38975,9950.0,-0.86
30-04-2018,38642,38970,38970,38432,12610.0,-0.93
01-05-2018,38271,38402,38715,38005,2120.0,-0.96
02-05-2018,38809,38648,39030,38623,270000.0,1.41
03-05-2018,38878,38880,39212,38070,200000.0,0.18
04-05-2018,39094,38965,39344,38965,50000.0,0.56
07-05-2018,39911,39866,40050,39810,9290.0,2.09
08-05-2018,39797,39913,39933,39530,13750.0,-0.29
09-05-2018,40079,39949,40270,39800,13650.0,0.71
10-05-2018,40390,40111,40500,39922,13560.0,0.78
11-05-2018,40541,40409,40710,40347,10870.0,0.37
14-05-2018,40348,40440,40531,40285,8820.0,-0.48
15-05-2018,39952,40219,40219,39830,14610.0,-0.98
16-05-2018,39974,39826,40018,39604,13240.0,0.06
17-05-2018,40109,39889,40209,39820,11960.0,0.34
18-05-2018,40195,40066,40248,40050,9040.0,0.21
21-05-2018,40387,40178,40418,39890,12750.0,0.48
22-05-2018,40495,40258,40740,40223,12630.0,0.27
23-05-2018,40274,40506,40689,40180,17180.0,-0.55
24-05-2018,40882,40338,40916,40331,17490.0,1.51
25-05-2018,40267,40751,40783,40205,14920.0,-1.5
28-05-2018,39917,40203,40203,39820,8600.0,-0.87
29-05-2018,39979,40053,40220,39811,15540.0,0.16
30-05-2018,40044,39922,40116,39650,14970.0,0.16
31-05-2018,39904,40050,40220,39840,11580.0,-0.35
01-06-2018,39537,39801,39801,39482,14820.0,-0.92
04-06-2018,39576,39543,39840,39461,10160.0,0.1
05-06-2018,39804,39573,39850,39485,11400.0,0.58
06-06-2018,39927,39730,40135,39730,13140.0,0.31
07-06-2018,40460,40069,40714,40056,18470.0,1.33
08-06-2018,40412,40340,40670,40225,13740.0,-0.12
11-06-2018,40791,40650,40820,40406,13740.0,0.94
12-06-2018,40691,40740,40828,40430,14530.0,-0.25
13-06-2018,40766,40620,40924,40573,11970.0,0.18
14-06-2018,41508,40904,41621,40896,25470.0,1.82
15-06-2018,40199,41530,41698,40141,35230.0,-3.15
18-06-2018,40020,40175,40332,39932,15320.0,-0.45
19-06-2018,39688,40128,40147,39653,14750.0,-0.83
20-06-2018,39626,39664,39750,39535,10020.0,-0.16
21-06-2018,39554,39575,39582,39391,11550.0,-0.18
22-06-2018,39796,39527,39845,39481,10630.0,0.61
25-06-2018,39645,39700,39924,39584,10010.0,-0.38
26-06-2018,39640,39642,39746,39375,11900.0,-0.01
27-06-2018,39642,39580,39767,39463,12190.0,0.01
28-06-2018,39117,39521,39592,39027,12570.0,-1.32
29-06-2018,39228,39249,39335,38970,13960.0,0.28
02-07-2018,38637,39056,39129,38560,2310.0,-1.51
03-07-2018,39078,38795,39113,38672,120000.0,1.14
04-07-2018,39220,39163,39260,39156,40000.0,0.36
05-07-2018,39226,39200,39288,39075,40000.0,0.02
06-07-2018,39766,39801,40050,39677,8450.0,1.38
09-07-2018,39885,39908,40170,39855,10620.0,0.3
10-07-2018,39793,39980,39987,39518,11490.0,-0.23
11-07-2018,39290,39619,39749,39211,12650.0,-1.26
12-07-2018,39335,39210,39430,39125,11990.0,0.11
13-07-2018,39046,39318,39354,38833,13110.0,-0.73
16-07-2018,39042,39124,39238,38915,7620.0,-0.01
17-07-2018,38520,38984,39080,38403,15970.0,-1.34
18-07-2018,38438,38531,38536,38127,13810.0,-0.21
19-07-2018,38294,38378,38398,37873,19300.0,-0.37
20-07-2018,38457,38120,38513,38036,13040.0,0.43
23-07-2018,38283,38420,38536,38191,11740.0,-0.45
24-07-2018,38450,38230,38691,38150,14570.0,0.44
25-07-2018,38559,38369,38683,38350,11590.0,0.28
26-07-2018,38275,38523,38600,38256,12100.0,-0.74
27-07-2018,38326,38201,38405,38003,14660.0,0.13
30-07-2018,38342,38250,38410,38146,9620.0,0.04
31-07-2018,38321,38250,38437,38000,19710.0,-0.05
01-08-2018,37956,38250,38250,37900,14720.0,-0.95
02-08-2018,37941,37975,38190,37855,13330.0,-0.04
03-08-2018,38072,37850,38285,37736,17230.0,0.35
06-08-2018,37896,38099,38119,37859,10330.0,-0.46
07-08-2018,37883,37967,38179,37855,13820.0,-0.03
08-08-2018,37947,37965,38079,37774,14330.0,0.17
09-08-2018,38127,38000,38186,37877,14220.0,0.47
10-08-2018,37968,38079,38130,37908,16059.999999999998,-0.42
13-08-2018,37711,38040,38159,37655,22520.0,-0.68
14-08-2018,37799,37770,37873,37660,12620.0,0.23
16-08-2018,36889,37677,37677,36423,24630.0,-2.41
17-08-2018,36778,36856,36994,36751,14010.0,-0.3
20-08-2018,36778,36920,37036,36729,14670.0,0.0
21-08-2018,36952,36890,37063,36881,13550.0,0.47
22-08-2018,36900,37160,37172,36831,10000.0,-0.14
23-08-2018,36608,36770,36785,36535,18260.0,-0.79
24-08-2018,37004,36598,37130,36534,20480.0,1.08
27-08-2018,37150,37020,37263,36993,14180.0,0.39
28-08-2018,37120,37171,37525,37091,18560.0,-0.08
29-08-2018,37135,37048,37215,36950,18050.0,0.04
30-08-2018,36861,37069,37158,36802,18790.0,-0.74
31-08-2018,36701,37109,37175,36656,19710.0,-0.43
03-09-2018,36816,36600,36900,36485,3020.0,0.31
04-09-2018,36156,36784,36881,36000,180000.0,-1.79
05-09-2018,36516,36299,37555,36260,50000.0,1.0
06-09-2018,37151,37120,37445,37086,19490.0,1.74
07-09-2018,37167,37100,37380,36908,21400.0,0.04
10-09-2018,37494,37195,37527,37163,15070.0,0.88
11-09-2018,37401,37362,37510,37005,20450.0,-0.25
12-09-2018,37283,37374,37527,36963,23320.0,-0.32
13-09-2018,37061,37191,37385,37025,10740.0,-0.6
14-09-2018,36993,37163,37250,36910,16660.0,-0.18
17-09-2018,37433,37200,37510,37136,18840.0,1.19
18-09-2018,37438,37300,37659,37171,18950.0,0.01
19-09-2018,37321,37500,37605,37290,18350.0,-0.31
20-09-2018,37259,37252,37390,37200,10620.0,-0.17
21-09-2018,37590,37310,37845,37291,29690.0,0.89
24-09-2018,37867,37489,37985,37375,17960.0,0.74
25-09-2018,38242,37820,38390,37602,21070.0,0.99
26-09-2018,37866,38250,38296,37850,17480.0,-0.98
27-09-2018,37599,37981,38060,37410,20650.0,-0.71
28-09-2018,38577,37626,38634,37506,29760.0,2.6
01-10-2018,38445,38500,38607,38055,21350.0,-0.34
03-10-2018,39092,38500,39298,38500,18840.0,1.68
04-10-2018,38971,38950,39329,38830,20350.0,-0.31
05-10-2018,39274,38850,39360,38715,20990.0,0.78
08-10-2018,38458,39100,39100,38405,21670.0,-2.08
09-10-2018,38621,38538,38788,38462,14860.0,0.42
10-10-2018,38485,38662,38729,38336,14070.0,-0.35
11-10-2018,38889,38530,39040,38415,22680.0,1.05
12-10-2018,38918,38805,39089,38760,14210.0,0.07
15-10-2018,39153,39050,39444,39037,17150.0,0.6
16-10-2018,38864,39150,39312,38830,17380.0,-0.74
17-10-2018,38835,38820,39109,38741,15180.0,-0.07
18-10-2018,38859,38702,38960,38525,9410.0,0.06
19-10-2018,38796,38795,38957,38689,12770.0,-0.16
22-10-2018,38730,38841,38910,38605,14160.0,-0.17
23-10-2018,39113,38765,39268,38720,21430.0,0.99
24-10-2018,38836,39094,39128,38782,14870.0,-0.71
25-10-2018,38615,38960,39010,38590,16360.0,-0.57
26-10-2018,38712,38673,39006,38571,19950.0,0.25
30-10-2018,38328,38444,38479,38167,15930.0,0.11
31-10-2018,38050,38400,38476,38015,15910.0,-0.73
01-11-2018,38771,38025,38890,38001,26120.0,1.89
02-11-2018,38620,38628,38840,38444,19910.0,-0.39
05-11-2018,38359,38547,38720,38314,12810.0,-0.68
06-11-2018,38128,38389,38535,38070,16250.0,-0.6
07-11-2018,38257,38287,38295,38138,2140.0,0.34
08-11-2018,37613,38173,38173,37379,10650.0,-1.68
09-11-2018,36880,37550,37605,36689,17330.0,-1.95
12-11-2018,36695,37010,37138,36668,13870.0,-0.5
13-11-2018,36385,36670,36775,36355,15900.0,-0.84
14-11-2018,36494,36350,36542,36036,14820.0,0.3
15-11-2018,36691,36569,36800,36420,14670.0,0.54
16-11-2018,36991,36797,37155,36680,14360.0,0.82
19-11-2018,36864,37006,37090,36775,10170.0,-0.34
20-11-2018,36592,36762,37025,36500,13890.0,-0.74
21-11-2018,36909,36533,37015,36516,16370.000000000002,0.87
22-11-2018,36586,36907,36995,36538,9130.0,-0.88
23-11-2018,36061,36500,36500,35776,12300.0,-1.43
26-11-2018,36024,36263,36444,36000,13840.0,-0.1
27-11-2018,35772,36043,36195,35725,16110.0,-0.7
28-11-2018,36124,35796,36265,35704,16390.0,0.98
29-11-2018,35614,35960,35998,35548,14710.0,-1.41
30-11-2018,35147,35614,35789,34981,20860.0,-1.31
03-12-2018,36153,35500,36470,35500,2300.0,2.86
04-12-2018,36634,36335,36727,36320,280000.0,1.33
05-12-2018,36362,36296,36528,36287,40000.0,-0.74
06-12-2018,37218,37421,37517,37061,14520.0,2.35
07-12-2018,37972,37220,38000,37182,16690.0,2.03
10-12-2018,38369,37907,38480,37700,19880.0,1.05
11-12-2018,38331,38340,38660,38079,15980.0,-0.1
12-12-2018,38561,38299,38623,38140,13700.0,0.6
13-12-2018,38356,38400,38522,38224,11230.0,-0.53
14-12-2018,38054,38248,38297,37980,13120.0,-0.79
17-12-2018,38169,37965,38208,37905,8620.0,0.3
18-12-2018,37453,38002,38042,37415,13610.0,-1.88
19-12-2018,37679,37455,37830,37368,11050.0,0.6
20-12-2018,37525,37391,37655,37185,15980.0,-0.41
21-12-2018,37256,37413,37605,37201,13110.0,-0.72
24-12-2018,37541,37325,37600,37305,9460.0,0.76
26-12-2018,38253,37607,38489,37574,19410.0,1.9
27-12-2018,38690,38274,38783,38081,19650.0,1.14
28-12-2018,38706,38749,38880,38587,14200.0,0.04
31-12-2018,38821,38798,38877,38550,13780.0,0.3
01-01-2019,38786,38726,38852,38615,1660.0,-0.09
02-01-2019,39127,38601,39215,38601,20230.0,0.88
03-01-2019,39501,39188,39540,39162,16660.0,0.96
04-01-2019,39173,39600,39670,39121,18340.0,-0.83
07-01-2019,39222,39224,39522,39161,13990.0,0.13
08-01-2019,39337,39075,39375,38889,12680.0,0.29
09-01-2019,39521,39270,39642,39237,15100.0,0.47
10-01-2019,39285,39591,39761,39260,13900.0,-0.6
11-01-2019,39336,39365,39629,39207,12800.0,0.13
14-01-2019,39552,39305,39588,39279,9060.0,0.55
15-01-2019,39569,39580,39770,39461,14830.0,0.04
16-01-2019,39592,39532,39753,39433,13940.0,0.06
17-01-2019,39400,39730,39730,39336,12140.0,-0.48
18-01-2019,39198,39450,39583,39107,13160.0,-0.51
21-01-2019,38887,39155,39224,38802,11970.0,-0.79
22-01-2019,39072,38820,39130,38733,13760.0,0.48
23-01-2019,39099,39127,39319,38930,13180.0,0.07
24-01-2019,38883,39120,39140,38840,10950.0,-0.55
25-01-2019,39670,38973,39720,38950,19000.0,2.02
28-01-2019,39936,39885,40086,39665,13250.0,0.67
29-01-2019,40266,39930,40341,39905,16660.0,0.83
30-01-2019,40335,40349,40475,40170,11640.0,0.17
31-01-2019,40439,40420,40689,39902,14070.0,0.26
01-02-2019,40576,40251,40786,40200,16640.0,0.34
04-02-2019,40615,40505,40640,40225,14020.0,0.1
05-02-2019,40362,40580,40716,40331,11340.0,-0.62
06-02-2019,40146,40437,40437,40085,11650.0,-0.54
07-02-2019,39920,40031,40056,39861,14150.0,-0.56
08-02-2019,40105,39881,40261,39725,13780.0,0.46
11-02-2019,39822,40011,40049,39741,11460.0,-0.71
12-02-2019,39503,39885,39950,39426,13650.0,-0.8
13-02-2019,39586,39538,39898,39499,14500.0,0.21
14-02-2019,39443,39510,39570,39256,16239.999999999998,-0.36
15-02-2019,39962,39510,40060,39485,14570.0,1.32
18-02-2019,40170,40080,40292,40080,9440.0,0.52
19-02-2019,40557,40259,40586,40151,14470.0,0.96
20-02-2019,40891,40663,40993,40525,13740.0,0.82
21-02-2019,40164,40542,40556,40125,18130.0,-1.78
22-02-2019,40268,40164,40320,40038,15110.0,0.26
25-02-2019,40006,40270,40412,39974,15000.0,-0.65
26-02-2019,40054,40287,40360,39955,16400.0,0.12
27-02-2019,39760,40139,40239,39725,13250.0,-0.73
28-02-2019,39134,39808,39897,39101,13830.0,-1.57
01-03-2019,38301,39096,39168,38216,4160.0,-2.13
04-03-2019,38045,38199,38301,37968,290000.0,-0.67
05-03-2019,37855,38100,38148,37701,580000.0,-0.5
06-03-2019,38165,38484,38640,38101,18850.0,0.82
07-03-2019,38064,38228,38241,37889,15640.0,-0.26
08-03-2019,38728,38109,38799,38086,18460.0,1.74
11-03-2019,38450,38664,38719,38378,11760.0,-0.72
12-03-2019,38689,38681,38860,38570,12550.0,0.62
13-03-2019,38748,38829,38950,38705,13290.0,0.15
14-03-2019,37927,38676,38706,37900,21180.0,-2.12
15-03-2019,38087,38089,38337,38031,12810.0,0.42
18-03-2019,37907,38000,38120,37750,12570.0,-0.47
19-03-2019,38255,38031,38380,37943,13530.0,0.92
20-03-2019,37970,38215,38215,37850,16270.0,-0.75
21-03-2019,38263,38150,38505,38150,9280.0,0.77
22-03-2019,38362,38293,38547,38167,16820.0,0.26
25-03-2019,38592,38410,38622,38351,12970.0,0.6
26-03-2019,38319,38542,38542,38261,13970.0,-0.71
27-03-2019,38015,38335,38393,37972,17480.0,-0.79
28-03-2019,37317,38039,38085,37279,20080.0,-1.84
29-03-2019,37761,37391,37869,37280,15460.0,1.19
01-04-2019,37612,37807,37836,37515,12740.0,-0.39
02-04-2019,37367,37555,37594,37045,17350.0,-0.65
03-04-2019,37226,37420,37532,37142,16900.0,-0.38
04-04-2019,37468,37289,37518,37000,21200.0,0.65
05-04-2019,37519,37450,37796,37419,18940.0,0.14
08-04-2019,38013,37690,38121,37690,14350.0,1.32
09-04-2019,37838,38050,38150,37808,14070.0,-0.46
10-04-2019,37861,37740,37906,37619,14180.0,0.06
11-04-2019,36920,37700,37730,36889,22580.0,-2.49
12-04-2019,37220,37001,37467,37001,16110.0,0.81
15-04-2019,37273,37130,37339,36891,16990.0,0.14
16-04-2019,37263,37200,37338,37060,14920.0,-0.03
17-04-2019,37210,37232,37469,37111,10350.0,-0.14
18-04-2019,37230,37250,37389,37112,13510.0,0.05
22-04-2019,37381,37325,37608,37325,12090.0,0.41
23-04-2019,36976,37419,37455,36830,18780.0,-1.08
24-04-2019,37482,36921,37504,36913,20740.0,1.37
25-04-2019,37457,37255,37648,37255,17330.0,-0.07
26-04-2019,37518,37546,37680,37295,17040.0,0.16
30-04-2019,37209,37369,37407,36925,16079.999999999998,-0.82
01-05-2019,36678,37250,37250,36471,2890.0,-1.43
02-05-2019,36273,36851,36851,36171,280000.0,-1.1
03-05-2019,37059,36279,37721,36250,220000.0,2.17
06-05-2019,37376,37262,37417,37051,15860.0,0.86
07-05-2019,37464,37388,37520,37170,16710.0,0.24
08-05-2019,37402,37490,37670,37360,16620.0,-0.17
09-05-2019,37398,37370,37571,37287,15980.0,-0.01
10-05-2019,37354,37410,37488,37255,12890.0,-0.12
13-05-2019,37650,37305,37722,37192,17810.0,0.79
14-05-2019,37521,37580,37762,37451,13900.0,-0.34
15-05-2019,37517,37571,37690,37411,13150.0,-0.01
16-05-2019,36859,37470,37550,36833,21370.0,-1.75
17-05-2019,36577,36894,36894,36528,16980.0,-0.77
20-05-2019,36371,36450,36450,36100,16200.0,-0.56
21-05-2019,36246,36319,36350,36180,14090.0,-0.34
22-05-2019,36309,36298,36433,36204,12130.0,0.17
23-05-2019,36657,36256,36740,36056,18850.0,0.96
24-05-2019,36384,36657,36657,36360,11730.0,-0.74
27-05-2019,36449,36468,36609,36402,9520.0,0.18
28-05-2019,35914,36369,36504,35826,23180.0,-1.47
29-05-2019,36286,36030,36326,36030,20370.0,1.04
30-05-2019,36420,36189,36550,36034,18230.0,0.37
31-05-2019,36449,36377,36710,36303,16880.0,0.08
03-06-2019,36713,36610,36762,36400,18870.0,0.72
04-06-2019,36855,36572,36888,36510,20820.0,0.39
05-06-2019,36841,36899,37402,36805,19300.0,-0.04
06-06-2019,37022,36920,37250,36868,16250.0,0.49
07-06-2019,37344,36990,37587,36927,24270.0,0.87
10-06-2019,36583,37299,37299,36543,19380.0,-2.04
11-06-2019,36735,36649,36828,36470,15210.0,0.42
12-06-2019,36755,36820,36959,36726,16480.0,0.05
13-06-2019,37105,36743,37122,36660,16329.999999999998,0.95
14-06-2019,37035,37151,37685,37003,25550.0,-0.19
17-06-2019,37092,37151,37250,36950,14610.0,0.15
18-06-2019,37306,37078,37464,37062,22740.0,0.58
19-06-2019,37304,37277,37399,37214,12050.0,-0.01
20-06-2019,38365,37391,38470,37391,31310.0,2.84
21-06-2019,37954,38400,38590,37728,26290.0,-1.07
24-06-2019,38075,38099,38190,37926,13930.0,0.32
25-06-2019,38002,38150,38323,37801,27170.0,-0.19
26-06-2019,37862,37830,37918,37637,22340.0,-0.37
27-06-2019,37542,37782,37782,37444,15670.0,-0.85
28-06-2019,37452,37675,37690,37405,12590.0,-0.24
01-07-2019,36635,37205,37349,36300,4640.0,-2.18
02-07-2019,37032,36850,37110,36700,970000.0,1.08
03-07-2019,37210,37186,37350,37145,60000.0,0.48
04-07-2019,37075,37209,37216,37051,60000.0,-0.36
05-07-2019,37285,37173,38075,37030,90000.0,0.57
08-07-2019,38024,37951,38195,37950,15360.0,1.98
09-07-2019,38180,38060,38199,37853,18280.0,0.41
10-07-2019,38320,38176,38452,38002,19680.0,0.37
11-07-2019,38113,38500,38500,38089,18410.0,-0.54
12-07-2019,38390,38300,38425,38061,14890.0,0.73
15-07-2019,38625,38300,38658,38258,18920.0,0.61
16-07-2019,39326,38620,39466,38563,35040.0,1.81
17-07-2019,40176,39370,40225,39231,32790.0,2.16
18-07-2019,40738,40386,40790,40237,33730.0,1.4
19-07-2019,40682,40770,41627,40510,41580.0,-0.14
22-07-2019,41281,41002,41372,41002,21000.0,1.47
23-07-2019,41434,41005,41555,40818,33720.0,0.37
24-07-2019,41783,41483,41825,41373,25840.0,0.84
25-07-2019,41388,41550,41799,41220,29220.0,-0.95
26-07-2019,41152,41435,41460,41115,21100.0,-0.57
29-07-2019,41195,41230,41261,41060,14800.0,0.1
30-07-2019,41570,41230,41614,41180,21780.0,0.91
31-07-2019,41227,41450,41480,40967,20480.0,-0.83
01-08-2019,40986,40880,41311,40285,36640.0,-0.58
02-08-2019,41364,40844,41519,40844,30010.0,0.92
05-08-2019,42483,41519,42647,41519,36570.0,2.71
06-08-2019,42487,42557,42557,42120,23490.0,0.01
07-08-2019,43779,43180,43840,42839,39330.0,3.04
08-08-2019,43067,43567,43767,42791,25250.0,-1.63
09-08-2019,43324,43950,43950,43044,23000.0,0.6
12-08-2019,43666,43411,43720,43365,8240.0,0.79
13-08-2019,43117,43850,44584,42042,40300.0,-1.26
14-08-2019,44079,43156,44308,42981,27370.0,2.23
16-08-2019,43824,44119,44130,43514,19880.0,-0.58
19-08-2019,43430,43552,43599,43154,19490.0,-0.9
20-08-2019,43941,43379,43991,43186,19520.0,1.18
21-08-2019,43816,43706,43880,43540,16250.0,-0.28
22-08-2019,43896,43666,44050,43608,17050.0,0.18
23-08-2019,44602,43776,44627,43625,27630.0,1.61
26-08-2019,45093,45086,45376,44765,26350.0,1.1
27-08-2019,45970,45067,46026,44967,30740.0,1.94
28-08-2019,46646,45825,46925,45750,31400.0,1.47
